Energy	Plot 1
4589.5	5.802e+12
4590	5.803e+12
4590.5	5.803e+12
4591	5.804e+12
4591.5	5.805e+12
4592	5.805e+12
4592.5	5.806e+12
4593	5.807e+12
4593.5	5.807e+12
4594	5.808e+12
4594.5	5.809e+12
4595	5.809e+12
4595.5	5.81e+12
4596	5.81e+12
4596.5	5.81e+12
4597	5.81e+12
4597.5	5.81e+12
4598	5.809e+12
4598.5	5.809e+12
4599	5.809e+12
4599.5	5.808e+12
4600	5.808e+12
4600.5	5.807e+12
4601	5.806e+12
4601.5	5.806e+12
4602	5.805e+12
4602.5	5.804e+12
4603	5.803e+12
4603.5	5.802e+12
4604	5.801e+12
4604.5	5.8e+12
4605	5.799e+12
4605.5	5.798e+12
4606	5.797e+12
4606.5	5.796e+12
4607	5.795e+12
4607.5	5.795e+12
4608	5.794e+12
4608.5	5.793e+12
4609	5.793e+12
4609.5	5.792e+12
4610	5.792e+12
4610.5	5.792e+12
4611	5.792e+12
4611.5	5.791e+12
4612	5.792e+12
4612.5	5.792e+12
4613	5.792e+12
4613.5	5.792e+12
4614	5.793e+12
4614.5	5.793e+12
4615	5.793e+12
4615.5	5.794e+12
4616	5.795e+12
4616.5	5.795e+12
4617	5.796e+12
4617.5	5.796e+12
4618	5.797e+12
4618.5	5.798e+12
4619	5.799e+12
4619.5	5.799e+12
4620	5.8e+12
4620.5	5.8e+12
4621	5.8e+12
4621.5	5.8e+12
4622	5.801e+12
4622.5	5.801e+12
4623	5.801e+12
4623.5	5.801e+12
4624	5.801e+12
4624.5	5.8e+12
4625	5.801e+12
4625.5	5.8e+12
4626	5.799e+12
4626.5	5.798e+12
4627	5.797e+12
4627.5	5.796e+12
4628	5.796e+12
4628.5	5.795e+12
4629	5.793e+12
4629.5	5.791e+12
4630	5.79e+12
4630.5	5.788e+12
4631	5.787e+12
4631.5	5.785e+12
4632	5.783e+12
4632.5	5.781e+12
4633	5.779e+12
4633.5	5.777e+12
